male,eth,age,income,state,N
0,3,1,1,50,55518
0,3,1,2,1,39848
0,3,1,2,2,65791
0,3,1,2,3,57877
0,3,1,2,4,59634
0,3,1,2,5,51062
0,3,1,2,6,39301
0,3,1,2,7,69769
0,3,1,2,8,49298
0,3,1,2,9,59568
0,3,1,2,10,46644
0,3,1,2,11,38721
0,3,1,2,12,55399
0,3,1,2,13,53898
0,3,1,2,14,69753
0,3,1,2,15,43212
0,3,1,2,16,52807
0,3,1,2,17,41109
0,3,1,2,18,68716
0,3,1,2,19,67824
0,3,1,2,20,43046
0,3,1,2,21,68312
0,3,1,2,22,44814
0,3,1,2,23,47599
0,3,1,2,24,62131
0,3,1,2,25,59381
0,3,1,2,26,47483
0,3,1,2,27,56842
0,3,1,2,28,58491
0,3,1,2,29,41165
0,3,1,2,30,58206
0,3,1,2,31,67010
0,3,1,2,32,51722
0,3,1,2,33,43342
0,3,1,2,34,71865
0,3,1,2,35,43451
0,3,1,2,36,61980
0,3,1,2,37,49581
0,3,1,2,38,37089
0,3,1,2,39,71884
0,3,1,2,40,69270
0,3,1,2,41,42549
0,3,1,2,42,50181
0,3,1,2,43,55697
0,3,1,2,44,65091
0,3,1,2,45,71222
0,3,1,2,46,60099
0,3,1,2,47,63218
0,3,1,2,48,51458
0,3,1,2,49,46726
0,3,1,2,50,38862
0,3,1,3,1,17078
0,3,1,3,2,28196
0,3,1,3,3,24805
0,3,1,3,4,25558
0,3,1,3,5,21884
0,3,1,3,6,16843
0,3,1,3,7,29901
0,3,1,3,8,21128
0,3,1,3,9,25529
0,3,1,3,10,19990
0,3,1,3,11,16595
0,3,1,3,12,23743
0,3,1,3,13,23099
0,3,1,3,14,29894
0,3,1,3,15,18519
0,3,1,3,16,22632
0,3,1,3,17,17618
0,3,1,3,18,29450
0,3,1,3,19,29068
0,3,1,3,20,18448
0,3,1,3,21,29276
0,3,1,3,22,19206
0,3,1,3,23,20400
0,3,1,3,24,26628
0,3,1,3,25,25449
0,3,1,3,26,20350
0,3,1,3,27,24361
0,3,1,3,28,25068
0,3,1,3,29,17642
0,3,1,3,30,24945
0,3,1,3,31,28719
0,3,1,3,32,22167
0,3,1,3,33,18575
0,3,1,3,34,30799
0,3,1,3,35,18622
0,3,1,3,36,26563
0,3,1,3,37,21249
0,3,1,3,38,15895
0,3,1,3,39,30807
0,3,1,3,40,29687
0,3,1,3,41,18235
0,3,1,3,42,21506
0,3,1,3,43,23870
0,3,1,3,44,27896
0,3,1,3,45,30524
0,3,1,3,46,25757
0,3,1,3,47,27094
0,3,1,3,48,22053
0,3,1,3,49,20026
0,3,1,3,50,16655
0,3,2,1,1,28463
0,3,2,1,2,46993
0,3,2,1,3,41341
0,3,2,1,4,42596
0,3,2,1,5,36473
0,3,2,1,6,28072
0,3,2,1,7,49835
0,3,2,1,8,35213
0,3,2,1,9,42549
0,3,2,1,10,33317
0,3,2,1,11,27658
0,3,2,1,12,39571
0,3,2,1,13,38498
0,3,2,1,14,49824
0,3,2,1,15,30866
0,3,2,1,16,37720
0,3,2,1,17,29363
0,3,2,1,18,49083
0,3,2,1,19,48446
0,3,2,1,20,30747
0,3,2,1,21,48794
0,3,2,1,22,32010
0,3,2,1,23,33999
0,3,2,1,24,44379
0,3,2,1,25,42415
0,3,2,1,26,33917
0,3,2,1,27,40601
0,3,2,1,28,41780
0,3,2,1,29,29403
0,3,2,1,30,41576
0,3,2,1,31,47865
0,3,2,1,32,36944
0,3,2,1,33,30959
0,3,2,1,34,51332
0,3,2,1,35,31036
0,3,2,1,36,44272
0,3,2,1,37,35415
0,3,2,1,38,26492
0,3,2,1,39,51346
0,3,2,1,40,49478
0,3,2,1,41,30392
0,3,2,1,42,35843
0,3,2,1,43,39783
0,3,2,1,44,46494
0,3,2,1,45,50873
0,3,2,1,46,42928
0,3,2,1,47,45156
0,3,2,1,48,36756
0,3,2,1,49,33376
0,3,2,1,50,27759
0,3,2,2,1,19924
0,3,2,2,2,32895
0,3,2,2,3,28939
0,3,2,2,4,29817
0,3,2,2,5,25531
0,3,2,2,6,19650
0,3,2,2,7,34884
0,3,2,2,8,24649
0,3,2,2,9,29784
0,3,2,2,10,23322
0,3,2,2,11,19360
0,3,2,2,12,27700
0,3,2,2,13,26949
0,3,2,2,14,34877
0,3,2,2,15,21606
0,3,2,2,16,26404
0,3,2,2,17,20554
0,3,2,2,18,34358
0,3,2,2,19,33912
0,3,2,2,20,21523
0,3,2,2,21,34156
0,3,2,2,22,22407
0,3,2,2,23,23800
0,3,2,2,24,31065
0,3,2,2,25,29690
0,3,2,2,26,23742
0,3,2,2,27,28421
0,3,2,2,28,29246
0,3,2,2,29,20582
0,3,2,2,30,29103
0,3,2,2,31,33505
0,3,2,2,32,25861
0,3,2,2,33,21671
0,3,2,2,34,35933
0,3,2,2,35,21725
0,3,2,2,36,30990
0,3,2,2,37,24790
0,3,2,2,38,18544
0,3,2,2,39,35942
0,3,2,2,40,34635
0,3,2,2,41,21274
0,3,2,2,42,25090
0,3,2,2,43,27848
0,3,2,2,44,32545
0,3,2,2,45,35611
0,3,2,2,46,30050
0,3,2,2,47,31609
0,3,2,2,48,25729
0,3,2,2,49,23363
0,3,2,2,50,19431
0,3,2,3,1,8539
0,3,2,3,2,14098
0,3,2,3,3,12402
0,3,2,3,4,12779
0,3,2,3,5,10942
0,3,2,3,6,8422
0,3,2,3,7,14950
0,3,2,3,8,10564
0,3,2,3,9,12765
0,3,2,3,10,9995
0,3,2,3,11,8297
0,3,2,3,12,11871
0,3,2,3,13,11550
0,3,2,3,14,14947
0,3,2,3,15,9260
0,3,2,3,16,11316
0,3,2,3,17,8809
0,3,2,3,18,14725
0,3,2,3,19,14534
0,3,2,3,20,9224
0,3,2,3,21,14638
0,3,2,3,22,9603
0,3,2,3,23,10200
0,3,2,3,24,13314
0,3,2,3,25,12724
0,3,2,3,26,10175
0,3,2,3,27,12180
0,3,2,3,28,12534
0,3,2,3,29,8821
0,3,2,3,30,12473
0,3,2,3,31,14359
0,3,2,3,32,11083
0,3,2,3,33,9288
0,3,2,3,34,15400
0,3,2,3,35,9311
0,3,2,3,36,13282
0,3,2,3,37,10624
0,3,2,3,38,7948
0,3,2,3,39,15404
0,3,2,3,40,14844
0,3,2,3,41,9118
0,3,2,3,42,10753
0,3,2,3,43,11935
0,3,2,3,44,13948
0,3,2,3,45,15262
0,3,2,3,46,12878
0,3,2,3,47,13547
0,3,2,3,48,11027
0,3,2,3,49,10013
0,3,2,3,50,8328
0,3,3,1,1,56926
0,3,3,1,2,93987
0,3,3,1,3,82682
0,3,3,1,4,85192
0,3,3,1,5,72946
0,3,3,1,6,56144
0,3,3,1,7,99670
0,3,3,1,8,70426
0,3,3,1,9,85097
0,3,3,1,10,66634
0,3,3,1,11,55315
0,3,3,1,12,79142
0,3,3,1,13,76997
0,3,3,1,14,99647
0,3,3,1,15,61731
0,3,3,1,16,75439
0,3,3,1,17,58727
0,3,3,1,18,98166
0,3,3,1,19,96892
0,3,3,1,20,61494
0,3,3,1,21,97588
0,3,3,1,22,64019
0,3,3,1,23,67999
0,3,3,1,24,88758
0,3,3,1,25,84830
0,3,3,1,26,67833
0,3,3,1,27,81203
0,3,3,1,28,83559
0,3,3,1,29,58807
0,3,3,1,30,83151
0,3,3,1,31,95729
0,3,3,1,32,73889
0,3,3,1,33,61918
0,3,3,1,34,102665
0,3,3,1,35,62073
0,3,3,1,36,88544
0,3,3,1,37,70830
0,3,3,1,38,52984
0,3,3,1,39,102691
0,3,3,1,40,98957
0,3,3,1,41,60784
0,3,3,1,42,71687
0,3,3,1,43,79567
0,3,3,1,44,92987
0,3,3,1,45,101746
0,3,3,1,46,85856
0,3,3,1,47,90312
0,3,3,1,48,73511
0,3,3,1,49,66752
0,3,3,1,50,55518
0,3,3,2,1,39848
0,3,3,2,2,65791
0,3,3,2,3,57877
0,3,3,2,4,59634
0,3,3,2,5,51062
0,3,3,2,6,39301
0,3,3,2,7,69769
0,3,3,2,8,49298
0,3,3,2,9,59568
0,3,3,2,10,46644
0,3,3,2,11,38721
0,3,3,2,12,55399
0,3,3,2,13,53898
0,3,3,2,14,69753
0,3,3,2,15,43212
0,3,3,2,16,52807
0,3,3,2,17,41109
0,3,3,2,18,68716
0,3,3,2,19,67824
0,3,3,2,20,43046
0,3,3,2,21,68312
0,3,3,2,22,44814
0,3,3,2,23,47599
0,3,3,2,24,62131
0,3,3,2,25,59381
0,3,3,2,26,47483
0,3,3,2,27,56842
0,3,3,2,28,58491
0,3,3,2,29,41165
0,3,3,2,30,58206
0,3,3,2,31,67010
0,3,3,2,32,51722
0,3,3,2,33,43342
0,3,3,2,34,71865
0,3,3,2,35,43451
0,3,3,2,36,61980
0,3,3,2,37,49581
0,3,3,2,38,37089
0,3,3,2,39,71884
0,3,3,2,40,69270
0,3,3,2,41,42549
0,3,3,2,42,50181
0,3,3,2,43,55697
0,3,3,2,44,65091
0,3,3,2,45,71222
0,3,3,2,46,60099
0,3,3,2,47,63218
0,3,3,2,48,51458
0,3,3,2,49,46726
0,3,3,2,50,38862
0,3,3,3,1,17078
0,3,3,3,2,28196
0,3,3,3,3,24805
0,3,3,3,4,25558
0,3,3,3,5,21884
0,3,3,3,6,16843
0,3,3,3,7,29901
0,3,3,3,8,21128
0,3,3,3,9,25529
0,3,3,3,10,19990
0,3,3,3,11,16595
0,3,3,3,12,23743
0,3,3,3,13,23099
0,3,3,3,14,29894
0,3,3,3,15,18519
0,3,3,3,16,22632
0,3,3,3,17,17618
0,3,3,3,18,29450
0,3,3,3,19,29068
0,3,3,3,20,18448
0,3,3,3,21,29276
0,3,3,3,22,19206
0,3,3,3,23,20400
0,3,3,3,24,26628
0,3,3,3,25,25449
0,3,3,3,26,20350
0,3,3,3,27,24361
0,3,3,3,28,25068
0,3,3,3,29,17642
0,3,3,3,30,24945
0,3,3,3,31,28719
0,3,3,3,32,22167
0,3,3,3,33,18575
0,3,3,3,34,30799
0,3,3,3,35,18622
0,3,3,3,36,26563
0,3,3,3,37,21249
0,3,3,3,38,15895
0,3,3,3,39,30807
0,3,3,3,40,29687
0,3,3,3,41,18235
0,3,3,3,42,21506
0,3,3,3,43,23870
0,3,3,3,44,27896
0,3,3,3,45,30524
0,3,3,3,46,25757
0,3,3,3,47,27094
0,3,3,3,48,22053
0,3,3,3,49,20026
0,3,3,3,50,16655
0,3,4,1,1,56926
0,3,4,1,2,93987
0,3,4,1,3,82682
0,3,4,1,4,85192
0,3,4,1,5,72946
0,3,4,1,6,56144
0,3,4,1,7,99670
0,3,4,1,8,70426
0,3,4,1,9,85097
0,3,4,1,10,66634
0,3,4,1,11,55315
0,3,4,1,12,79142
0,3,4,1,13,76997
0,3,4,1,14,99647
0,3,4,1,15,61731
0,3,4,1,16,75439
0,3,4,1,17,58727
0,3,4,1,18,98166
0,3,4,1,19,96892
0,3,4,1,20,61494
0,3,4,1,21,97588
0,3,4,1,22,64019
0,3,4,1,23,67999
0,3,4,1,24,88758
0,3,4,1,25,84830
0,3,4,1,26,67833
0,3,4,1,27,81203
0,3,4,1,28,83559
0,3,4,1,29,58807
0,3,4,1,30,83151
0,3,4,1,31,95729
0,3,4,1,32,73889
0,3,4,1,33,61918
0,3,4,1,34,102665
0,3,4,1,35,62073
0,3,4,1,36,88544
0,3,4,1,37,70830
0,3,4,1,38,52984
0,3,4,1,39,102691
0,3,4,1,40,98957
0,3,4,1,41,60784
0,3,4,1,42,71687
0,3,4,1,43,79567
0,3,4,1,44,92987
0,3,4,1,45,101746
0,3,4,1,46,85856
0,3,4,1,47,90312
0,3,4,1,48,73511
0,3,4,1,49,66752
0,3,4,1,50,55518
0,3,4,2,1,39848
0,3,4,2,2,65791
0,3,4,2,3,57877
0,3,4,2,4,59634
0,3,4,2,5,51062
0,3,4,2,6,39301
0,3,4,2,7,69769
0,3,4,2,8,49298
0,3,4,2,9,59568
0,3,4,2,10,46644
0,3,4,2,11,38721
0,3,4,2,12,55399
0,3,4,2,13,53898
0,3,4,2,14,69753
0,3,4,2,15,43212
0,3,4,2,16,52807
0,3,4,2,17,41109
0,3,4,2,18,68716
0,3,4,2,19,67824
0,3,4,2,20,43046
0,3,4,2,21,68312
0,3,4,2,22,44814
0,3,4,2,23,47599
0,3,4,2,24,62131
0,3,4,2,25,59381
0,3,4,2,26,47483
0,3,4,2,27,56842
0,3,4,2,28,58491
0,3,4,2,29,41165
0,3,4,2,30,58206
0,3,4,2,31,67010
0,3,4,2,32,51722
0,3,4,2,33,43342
0,3,4,2,34,71865
0,3,4,2,35,43451
0,3,4,2,36,61980
0,3,4,2,37,49581
0,3,4,2,38,37089
0,3,4,2,39,71884
0,3,4,2,40,69270
0,3,4,2,41,42549
0,3,4,2,42,50181
0,3,4,2,43,55697
0,3,4,2,44,65091
0,3,4,2,45,71222
0,3,4,2,46,60099
0,3,4,2,47,63218
0,3,4,2,48,51458
0,3,4,2,49,46726
0,3,4,2,50,38862
0,3,4,3,1,17078
0,3,4,3,2,28196
0,3,4,3,3,24805
0,3,4,3,4,25558
0,3,4,3,5,21884
0,3,4,3,6,16843
0,3,4,3,7,29901
0,3,4,3,8,21128
0,3,4,3,9,25529
0,3,4,3,10,19990
0,3,4,3,11,16595
0,3,4,3,12,23743
0,3,4,3,13,23099
0,3,4,3,14,29894
0,3,4,3,15,18519
0,3,4,3,16,22632
0,3,4,3,17,17618
0,3,4,3,18,29450
0,3,4,3,19,29068
0,3,4,3,20,18448
0,3,4,3,21,29276
0,3,4,3,22,19206
0,3,4,3,23,20400
0,3,4,3,24,26628
0,3,4,3,25,25449
0,3,4,3,26,20350
0,3,4,3,27,24361
0,3,4,3,28,25068
0,3,4,3,29,17642
0,3,4,3,30,24945
0,3,4,3,31,28719
0,3,4,3,32,22167
0,3,4,3,33,18575
0,3,4,3,34,30799
0,3,4,3,35,18622
0,3,4,3,36,26563
0,3,4,3,37,21249
0,3,4,3,38,15895
0,3,4,3,39,30807
0,3,4,3,40,29687
0,3,4,3,41,18235
0,3,4,3,42,21506
0,3,4,3,43,23870
0,3,4,3,44,27896
0,3,4,3,45,30524
0,3,4,3,46,25757
0,3,4,3,47,27094
0,3,4,3,48,22053
0,3,4,3,49,20026
0,3,4,3,50,16655
0,3,5,1,1,28463
0,3,5,1,2,46993
0,3,5,1,3,41341
0,3,5,1,4,42596
0,3,5,1,5,36473
0,3,5,1,6,28072
0,3,5,1,7,49835
0,3,5,1,8,35213
0,3,5,1,9,42549
0,3,5,1,10,33317
0,3,5,1,11,27658
0,3,5,1,12,39571
0,3,5,1,13,38498
0,3,5,1,14,49824
0,3,5,1,15,30866
0,3,5,1,16,37720
0,3,5,1,17,29363
0,3,5,1,18,49083
0,3,5,1,19,48446
0,3,5,1,20,30747
0,3,5,1,21,48794
0,3,5,1,22,32010
0,3,5,1,23,33999
0,3,5,1,24,44379
0,3,5,1,25,42415
0,3,5,1,26,33917
0,3,5,1,27,40601
0,3,5,1,28,41780
0,3,5,1,29,29403
0,3,5,1,30,41576
0,3,5,1,31,47865
0,3,5,1,32,36944
0,3,5,1,33,30959
0,3,5,1,34,51332
0,3,5,1,35,31036
0,3,5,1,36,44272
0,3,5,1,37,35415
0,3,5,1,38,26492
0,3,5,1,39,51346
0,3,5,1,40,49478
0,3,5,1,41,30392
0,3,5,1,42,35843
0,3,5,1,43,39783
0,3,5,1,44,46494
0,3,5,1,45,50873
0,3,5,1,46,42928
0,3,5,1,47,45156
0,3,5,1,48,36756
0,3,5,1,49,33376
0,3,5,1,50,27759
0,3,5,2,1,19924
0,3,5,2,2,32895
0,3,5,2,3,28939
0,3,5,2,4,29817
0,3,5,2,5,25531
0,3,5,2,6,19650
0,3,5,2,7,34884
0,3,5,2,8,24649
0,3,5,2,9,29784
0,3,5,2,10,23322
0,3,5,2,11,19360
0,3,5,2,12,27700
0,3,5,2,13,26949
0,3,5,2,14,34877
0,3,5,2,15,21606
0,3,5,2,16,26404
0,3,5,2,17,20554
0,3,5,2,18,34358
0,3,5,2,19,33912
0,3,5,2,20,21523
0,3,5,2,21,34156
0,3,5,2,22,22407
0,3,5,2,23,23800
0,3,5,2,24,31065
0,3,5,2,25,29690
0,3,5,2,26,23742
0,3,5,2,27,28421
0,3,5,2,28,29246
0,3,5,2,29,20582
0,3,5,2,30,29103
0,3,5,2,31,33505
0,3,5,2,32,25861
0,3,5,2,33,21671
0,3,5,2,34,35933
0,3,5,2,35,21725
0,3,5,2,36,30990
0,3,5,2,37,24790
0,3,5,2,38,18544
0,3,5,2,39,35942
0,3,5,2,40,34635
0,3,5,2,41,21274
0,3,5,2,42,25090
0,3,5,2,43,27848
0,3,5,2,44,32545
0,3,5,2,45,35611
0,3,5,2,46,30050
0,3,5,2,47,31609
0,3,5,2,48,25729
0,3,5,2,49,23363
0,3,5,2,50,19431
0,3,5,3,1,8539
0,3,5,3,2,14098
0,3,5,3,3,12402
0,3,5,3,4,12779
0,3,5,3,5,10942
0,3,5,3,6,8422
0,3,5,3,7,14950
0,3,5,3,8,10564
0,3,5,3,9,12765
0,3,5,3,10,9995
0,3,5,3,11,8297
0,3,5,3,12,11871
0,3,5,3,13,11550
0,3,5,3,14,14947
0,3,5,3,15,9260
0,3,5,3,16,11316
0,3,5,3,17,8809
0,3,5,3,18,14725
0,3,5,3,19,14534
0,3,5,3,20,9224
0,3,5,3,21,14638
0,3,5,3,22,9603
0,3,5,3,23,10200
0,3,5,3,24,13314
0,3,5,3,25,12724
0,3,5,3,26,10175
0,3,5,3,27,12180
0,3,5,3,28,12534
0,3,5,3,29,8821
0,3,5,3,30,12473
0,3,5,3,31,14359
0,3,5,3,32,11083
0,3,5,3,33,9288
0,3,5,3,34,15400
0,3,5,3,35,9311
0,3,5,3,36,13282
0,3,5,3,37,10624
0,3,5,3,38,7948
0,3,5,3,39,15404
0,3,5,3,40,14844
0,3,5,3,41,9118
0,3,5,3,42,10753
0,3,5,3,43,11935
0,3,5,3,44,13948
0,3,5,3,45,15262
0,3,5,3,46,12878
0,3,5,3,47,13547
0,3,5,3,48,11027
0,3,5,3,49,10013
0,3,5,3,50,8328
0,3,6,1,1,28463
0,3,6,1,2,46993
0,3,6,1,3,41341
0,3,6,1,4,42596
0,3,6,1,5,36473
0,3,6,1,6,28072
0,3,6,1,7,49835
0,3,6,1,8,35213
0,3,6,1,9,42549
0,3,6,1,10,33317
0,3,6,1,11,27658
0,3,6,1,12,39571
0,3,6,1,13,38498
0,3,6,1,14,49824
0,3,6,1,15,30866
0,3,6,1,16,37720
0,3,6,1,17,29363
0,3,6,1,18,49083
0,3,6,1,19,48446
0,3,6,1,20,30747
0,3,6,1,21,48794
0,3,6,1,22,32010
0,3,6,1,23,33999
0,3,6,1,24,44379
0,3,6,1,25,42415
0,3,6,1,26,33917
0,3,6,1,27,40601
0,3,6,1,28,41780
0,3,6,1,29,29403
0,3,6,1,30,41576
0,3,6,1,31,47865
0,3,6,1,32,36944
0,3,6,1,33,30959
0,3,6,1,34,51332
0,3,6,1,35,31036
0,3,6,1,36,44272
0,3,6,1,37,35415
0,3,6,1,38,26492
0,3,6,1,39,51346
0,3,6,1,40,49478
0,3,6,1,41,30392
0,3,6,1,42,35843
0,3,6,1,43,39783
0,3,6,1,44,46494
0,3,6,1,45,50873
0,3,6,1,46,42928
0,3,6,1,47,45156
0,3,6,1,48,36756
0,3,6,1,49,33376
0,3,6,1,50,27759
0,3,6,2,1,19924
0,3,6,2,2,32895
0,3,6,2,3,28939
0,3,6,2,4,29817
0,3,6,2,5,25531
0,3,6,2,6,19650
0,3,6,2,7,34884
0,3,6,2,8,24649
0,3,6,2,9,29784
0,3,6,2,10,23322
0,3,6,2,11,19360
0,3,6,2,12,27700
0,3,6,2,13,26949
0,3,6,2,14,34877
0,3,6,2,15,21606
0,3,6,2,16,26404
0,3,6,2,17,20554
0,3,6,2,18,34358
0,3,6,2,19,33912
0,3,6,2,20,21523
0,3,6,2,21,34156
0,3,6,2,22,22407
0,3,6,2,23,23800
0,3,6,2,24,31065
0,3,6,2,25,29690
0,3,6,2,26,23742
0,3,6,2,27,28421
0,3,6,2,28,29246
0,3,6,2,29,20582
0,3,6,2,30,29103
0,3,6,2,31,33505
0,3,6,2,32,25861
0,3,6,2,33,21671
0,3,6,2,34,35933
0,3,6,2,35,21725
0,3,6,2,36,30990
0,3,6,2,37,24790
0,3,6,2,38,18544
0,3,6,2,39,35942
0,3,6,2,40,34635
0,3,6,2,41,21274
0,3,6,2,42,25090
0,3,6,2,43,27848
0,3,6,2,44,32545
0,3,6,2,45,35611
0,3,6,2,46,30050
0,3,6,2,47,31609
0,3,6,2,48,25729
0,3,6,2,49,23363
0,3,6,2,50,19431
0,3,6,3,1,8539
0,3,6,3,2,14098
0,3,6,3,3,12402
0,3,6,3,4,12779
0,3,6,3,5,10942
0,3,6,3,6,8422
0,3,6,3,7,14950
0,3,6,3,8,10564
0,3,6,3,9,12765
0,3,6,3,10,9995
0,3,6,3,11,8297
0,3,6,3,12,11871
0,3,6,3,13,11550
0,3,6,3,14,14947
0,3,6,3,15,9260
0,3,6,3,16,11316
0,3,6,3,17,8809
0,3,6,3,18,14725
0,3,6,3,19,14534
0,3,6,3,20,9224
0,3,6,3,21,14638
0,3,6,3,22,9603
0,3,6,3,23,10200
0,3,6,3,24,13314
0,3,6,3,25,12724
0,3,6,3,26,10175
0,3,6,3,27,12180
0,3,6,3,28,12534
0,3,6,3,29,8821
0,3,6,3,30,12473
0,3,6,3,31,14359
0,3,6,3,32,11083
0,3,6,3,33,9288
0,3,6,3,34,15400
0,3,6,3,35,9311
0,3,6,3,36,13282
0,3,6,3,37,10624
0,3,6,3,38,7948
0,3,6,3,39,15404
0,3,6,3,40,14844
0,3,6,3,41,9118
0,3,6,3,42,10753
0,3,6,3,43,11935
0,3,6,3,44,13948
0,3,6,3,45,15262
0,3,6,3,46,12878
0,3,6,3,47,13547
0,3,6,3,48,11027
0,3,6,3,49,10013
0,3,6,3,50,8328
0,3,7,1,1,28463
0,3,7,1,2,46993
0,3,7,1,3,41341
0,3,7,1,4,42596
0,3,7,1,5,36473
0,3,7,1,6,28072
0,3,7,1,7,49835
0,3,7,1,8,35213
0,3,7,1,9,42549
0,3,7,1,10,33317
0,3,7,1,11,27658
0,3,7,1,12,39571
0,3,7,1,13,38498
0,3,7,1,14,49824
0,3,7,1,15,30866
0,3,7,1,16,37720
0,3,7,1,17,29363
0,3,7,1,18,49083
0,3,7,1,19,48446
0,3,7,1,20,30747
0,3,7,1,21,48794
0,3,7,1,22,32010
0,3,7,1,23,33999
0,3,7,1,24,44379
0,3,7,1,25,42415
0,3,7,1,26,33917
0,3,7,1,27,40601
0,3,7,1,28,41780
0,3,7,1,29,29403
0,3,7,1,30,41576
0,3,7,1,31,47865
0,3,7,1,32,36944
0,3,7,1,33,30959
0,3,7,1,34,51332
0,3,7,1,35,31036
0,3,7,1,36,44272
0,3,7,1,37,35415
0,3,7,1,38,26492
0,3,7,1,39,51346
0,3,7,1,40,49478
0,3,7,1,41,30392
0,3,7,1,42,35843
0,3,7,1,43,39783
0,3,7,1,44,46494
0,3,7,1,45,50873
0,3,7,1,46,42928
0,3,7,1,47,45156
0,3,7,1,48,36756
0,3,7,1,49,33376
0,3,7,1,50,27759
0,3,7,2,1,19924
0,3,7,2,2,32895
0,3,7,2,3,28939
0,3,7,2,4,29817
0,3,7,2,5,25531
0,3,7,2,6,19650
0,3,7,2,7,34884
0,3,7,2,8,24649
0,3,7,2,9,29784
0,3,7,2,10,23322
0,3,7,2,11,19360
0,3,7,2,12,27700
0,3,7,2,13,26949
0,3,7,2,14,34877
0,3,7,2,15,21606
0,3,7,2,16,26404
0,3,7,2,17,20554
0,3,7,2,18,34358
0,3,7,2,19,33912
0,3,7,2,20,21523
0,3,7,2,21,34156
0,3,7,2,22,22407
0,3,7,2,23,23800
0,3,7,2,24,31065
0,3,7,2,25,29690
0,3,7,2,26,23742
0,3,7,2,27,28421
0,3,7,2,28,29246
0,3,7,2,29,20582
0,3,7,2,30,29103
0,3,7,2,31,33505
0,3,7,2,32,25861
0,3,7,2,33,21671
0,3,7,2,34,35933
0,3,7,2,35,21725
0,3,7,2,36,30990
0,3,7,2,37,24790
0,3,7,2,38,18544
0,3,7,2,39,35942
0,3,7,2,40,34635
0,3,7,2,41,21274
0,3,7,2,42,25090
0,3,7,2,43,27848
0,3,7,2,44,32545
0,3,7,2,45,35611
0,3,7,2,46,30050
0,3,7,2,47,31609
0,3,7,2,48,25729
0,3,7,2,49,23363
0,3,7,2,50,19431
0,3,7,3,1,8539
0,3,7,3,2,14098
0,3,7,3,3,12402
0,3,7,3,4,12779
0,3,7,3,5,10942
0,3,7,3,6,8422
0,3,7,3,7,14950
0,3,7,3,8,10564
0,3,7,3,9,12765
0,3,7,3,10,9995
0,3,7,3,11,8297
0,3,7,3,12,11871
0,3,7,3,13,11550
0,3,7,3,14,14947
0,3,7,3,15,9260
0,3,7,3,16,11316
0,3,7,3,17,8809
0,3,7,3,18,14725
0,3,7,3,19,14534
0,3,7,3,20,9224
0,3,7,3,21,14638
0,3,7,3,22,9603
0,3,7,3,23,10200
0,3,7,3,24,13314
0,3,7,3,25,12724
0,3,7,3,26,10175
0,3,7,3,27,12180
0,3,7,3,28,12534
0,3,7,3,29,8821
0,3,7,3,30,12473
0,3,7,3,31,14359
0,3,7,3,32,11083
0,3,7,3,33,9288
0,3,7,3,34,15400
0,3,7,3,35,9311
0,3,7,3,36,13282
0,3,7,3,37,10624
0,3,7,3,38,7948
0,3,7,3,39,15404
0,3,7,3,40,14844
0,3,7,3,41,9118
0,3,7,3,42,10753
0,3,7,3,43,11935
0,3,7,3,44,13948
0,3,7,3,45,15262
0,3,7,3,46,12878
0,3,7,3,47,13547
0,3,7,3,48,11027
0,3,7,3,49,10013
0,3,7,3,50,8328
1,1,1,1,1,87579
1,1,1,1,2,144595
1,1,1,1,3,127203
1,1,1,1,4,131065
1,1,1,1,5,112225
1,1,1,1,6,86376
1,1,1,1,7,153338
1,1,1,1,8,108348
1,1,1,1,9,130919
1,1,1,1,10,102513
1,1,1,1,11,85100
1,1,1,1,12,121757
1,1,1,1,13,118457
1,1,1,1,14,153304
1,1,1,1,15,94971
1,1,1,1,16,116060
1,1,1,1,17,90349
1,1,1,1,18,151025
1,1,1,1,19,149065
1,1,1,1,20,94606
1,1,1,1,21,150136
1,1,1,1,22,98491
1,1,1,1,23,104614
1,1,1,1,24,136551
1,1,1,1,25,130507
1,1,1,1,26,104359
1,1,1,1,27,124927
1,1,1,1,28,128553
1,1,1,1,29,90472
1,1,1,1,30,127925
1,1,1,1,31,147275
1,1,1,1,32,113675
1,1,1,1,33,95258
1,1,1,1,34,157946
1,1,1,1,35,95496
1,1,1,1,36,136221
1,1,1,1,37,108969
1,1,1,1,38,81513
1,1,1,1,39,157986
1,1,1,1,40,152241
1,1,1,1,41,93514
1,1,1,1,42,110287
1,1,1,1,43,122411
1,1,1,1,44,143057
1,1,1,1,45,156533
1,1,1,1,46,132086
1,1,1,1,47,138941
1,1,1,1,48,113094
1,1,1,1,49,102695
1,1,1,1,50,85412
1,1,1,2,1,61305
1,1,1,2,2,101217
1,1,1,2,3,89042
1,1,1,2,4,91745
1,1,1,2,5,78558
1,1,1,2,6,60463
1,1,1,2,7,107337
1,1,1,2,8,75844
1,1,1,2,9,91643
1,1,1,2,10,71759
1,1,1,2,11,59570
1,1,1,2,12,85230
1,1,1,2,13,82920
1,1,1,2,14,107312
1,1,1,2,15,66480
1,1,1,2,16,81242
1,1,1,2,17,63244
1,1,1,2,18,105717
1,1,1,2,19,104345
1,1,1,2,20,66224
1,1,1,2,21,105095
1,1,1,2,22,68944
1,1,1,2,23,73230
1,1,1,2,24,95586
